order_id,order_date,order_hour,category,item_name,price,item_order_count,total_spend,category_total_orders,category_total_revenue,category_avg_price
3002,2023-02-19,21,Italian,Spaghetti & Meatballs,17.95,470,52.849999999999994,2948,49462.7,16.7783921302578
3002,2023-02-19,21,Mexican,Chicken Burrito,12.95,455,52.849999999999994,2945,34796.799999999996,11.815551782682512
3002,2023-02-19,21,Asian,Salmon Roll,14.95,324,52.849999999999994,3470,46720.65,13.464164265129684
3002,2023-02-19,21,American,Mac & Cheese,7.0,463,52.849999999999994,2734,28237.75,10.3283650329188
3003,2023-02-19,21,American,Veggie Burger,10.5,238,25.45,2734,28237.75,10.3283650329188
3003,2023-02-19,21,Mexican,Steak Burrito,14.95,354,25.45,2945,34796.799999999996,11.815551782682512
3004,2023-02-19,21,Mexican,Steak Torta,13.95,489,13.95,2945,34796.799999999996,11.815551782682512
3005,2023-02-20,11,Italian,Mushroom Ravioli,15.5,359,15.5,2948,49462.7,16.7783921302578
3006,2023-02-20,12,Mexican,Steak Tacos,13.95,214,43.95,2945,34796.799999999996,11.815551782682512
3006,2023-02-20,12,American,Veggie Burger,10.5,238,43.95,2734,28237.75,10.3283650329188
3006,2023-02-20,12,Italian,Fettuccine Alfredo,14.5,249,43.95,2948,49462.7,16.7783921302578
3006,2023-02-20,12,Asian,Edamame,5.0,620,43.95,3470,46720.65,13.464164265129684
3007,2023-02-20,12,Italian,Meat Lasagna,17.95,273,17.95,2948,49462.7,16.7783921302578
3008,2023-02-20,12,American,Cheeseburger,13.95,583,13.95,2734,28237.75,10.3283650329188
3009,2023-02-20,12,Asian,Orange Chicken,16.5,456,36.45,3470,46720.65,13.464164265129684
3009,2023-02-20,12,Mexican,Chicken Burrito,12.95,455,36.45,2945,34796.799999999996,11.815551782682512
3009,2023-02-20,12,Mexican,Chips & Salsa,7.0,461,36.45,2945,34796.799999999996,11.815551782682512
3010,2023-02-20,12,Mexican,Chicken Tacos,11.95,123,43.849999999999994,2945,34796.799999999996,11.815551782682512
3010,2023-02-20,12,American,Cheeseburger,13.95,583,43.849999999999994,2734,28237.75,10.3283650329188
3010,2023-02-20,12,Asian,Korean Beef Bowl,17.95,588,43.849999999999994,3470,46720.65,13.464164265129684
3011,2023-02-20,12,Mexican,Chips & Salsa,7.0,461,7.0,2945,34796.799999999996,11.815551782682512
3012,2023-02-20,12,American,Veggie Burger,10.5,238,34.45,2734,28237.75,10.3283650329188
3012,2023-02-20,12,Asian,California Roll,11.95,355,34.45,3470,46720.65,13.464164265129684
3012,2023-02-20,12,Asian,Edamame,5.0,620,34.45,3470,46720.65,13.464164265129684
3012,2023-02-20,12,Mexican,Chips & Salsa,7.0,461,34.45,2945,34796.799999999996,11.815551782682512
3013,2023-02-20,12,American,Mac & Cheese,7.0,463,7.0,2734,28237.75,10.3283650329188
3014,2023-02-20,12,Asian,Orange Chicken,16.5,456,53.4,3470,46720.65,13.464164265129684
3014,2023-02-20,12,Asian,Korean Beef Bowl,17.95,588,53.4,3470,46720.65,13.464164265129684
3014,2023-02-20,12,Mexican,Chicken Torta,11.95,379,53.4,2945,34796.799999999996,11.815551782682512
3014,2023-02-20,12,American,Mac & Cheese,7.0,463,53.4,2734,28237.75,10.3283650329188
3015,2023-02-20,12,American,Hamburger,12.95,622,12.95,2734,28237.75,10.3283650329188
3016,2023-02-20,13,Italian,Fettuccine Alfredo,14.5,249,19.5,2948,49462.7,16.7783921302578
3016,2023-02-20,13,Asian,Edamame,5.0,620,19.5,3470,46720.65,13.464164265129684
3017,2023-02-20,13,Italian,Spaghetti,14.5,367,14.5,2948,49462.7,16.7783921302578
3018,2023-02-20,13,Mexican,Steak Tacos,13.95,214,96.8,2945,34796.799999999996,11.815551782682512
3018,2023-02-20,13,American,Veggie Burger,10.5,238,96.8,2734,28237.75,10.3283650329188
3018,2023-02-20,13,Italian,Spaghetti & Meatballs,17.95,470,96.8,2948,49462.7,16.7783921302578
3018,2023-02-20,13,Italian,Cheese Lasagna,15.5,207,96.8,2948,49462.7,16.7783921302578
3018,2023-02-20,13,Asian,California Roll,11.95,355,96.8,3470,46720.65,13.464164265129684
3018,2023-02-20,13,Italian,Chicken Parmesan,17.95,364,96.8,2948,49462.7,16.7783921302578
3018,2023-02-20,13,Asian,Potstickers,9.0,205,96.8,3470,46720.65,13.464164265129684
3019,2023-02-20,13,American,Hamburger,12.95,622,12.95,2734,28237.75,10.3283650329188
3020,2023-02-20,13,Mexican,Chips & Guacamole,9.0,237,9.0,2945,34796.799999999996,11.815551782682512
3021,2023-02-20,13,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
3022,2023-02-20,13,Mexican,Steak Tacos,13.95,214,53.849999999999994,2945,34796.799999999996,11.815551782682512
3022,2023-02-20,13,American,Cheeseburger,13.95,583,53.849999999999994,2734,28237.75,10.3283650329188
3022,2023-02-20,13,American,Hot Dog,9.0,257,53.849999999999994,2734,28237.75,10.3283650329188
3022,2023-02-20,13,Italian,Eggplant Parmesan,16.95,420,53.849999999999994,2948,49462.7,16.7783921302578
3023,2023-02-20,13,Mexican,Steak Burrito,14.95,354,28.9,2945,34796.799999999996,11.815551782682512
3023,2023-02-20,13,Mexican,Steak Torta,13.95,489,28.9,2945,34796.799999999996,11.815551782682512
3024,2023-02-20,13,American,Hamburger,12.95,622,12.95,2734,28237.75,10.3283650329188
3025,2023-02-20,13,Asian,Orange Chicken,16.5,456,16.5,3470,46720.65,13.464164265129684
3026,2023-02-20,13,American,Cheeseburger,13.95,583,46.849999999999994,2734,28237.75,10.3283650329188
3026,2023-02-20,13,Mexican,Chicken Burrito,12.95,455,46.849999999999994,2945,34796.799999999996,11.815551782682512
3026,2023-02-20,13,Italian,Shrimp Scampi,19.95,239,46.849999999999994,2948,49462.7,16.7783921302578
3027,2023-02-20,13,Asian,Tofu Pad Thai,14.5,562,46.0,3470,46720.65,13.464164265129684
3027,2023-02-20,13,Italian,Mushroom Ravioli,15.5,359,46.0,2948,49462.7,16.7783921302578
3027,2023-02-20,13,Mexican,Chips & Guacamole,9.0,237,46.0,2945,34796.799999999996,11.815551782682512
3027,2023-02-20,13,American,French Fries,7.0,571,46.0,2734,28237.75,10.3283650329188
3028,2023-02-20,13,Italian,Mushroom Ravioli,15.5,359,15.5,2948,49462.7,16.7783921302578
3029,2023-02-20,13,American,Cheeseburger,13.95,583,50.849999999999994,2734,28237.75,10.3283650329188
3029,2023-02-20,13,Asian,Edamame,5.0,620,50.849999999999994,3470,46720.65,13.464164265129684
3029,2023-02-20,13,Mexican,Chicken Torta,11.95,379,50.849999999999994,2945,34796.799999999996,11.815551782682512
3029,2023-02-20,13,Italian,Shrimp Scampi,19.95,239,50.849999999999994,2948,49462.7,16.7783921302578
3030,2023-02-20,13,American,Cheeseburger,13.95,583,52.349999999999994,2734,28237.75,10.3283650329188
3030,2023-02-20,13,Asian,Tofu Pad Thai,14.5,562,52.349999999999994,3470,46720.65,13.464164265129684
3030,2023-02-20,13,Asian,California Roll,11.95,355,52.349999999999994,3470,46720.65,13.464164265129684
3030,2023-02-20,13,Mexican,Chicken Torta,11.95,379,52.349999999999994,2945,34796.799999999996,11.815551782682512
3031,2023-02-20,14,American,Hamburger,12.95,622,30.45,2734,28237.75,10.3283650329188
3031,2023-02-20,14,American,Veggie Burger,10.5,238,30.45,2734,28237.75,10.3283650329188
3031,2023-02-20,14,American,Mac & Cheese,7.0,463,30.45,2734,28237.75,10.3283650329188
3032,2023-02-20,14,Mexican,Chicken Burrito,12.95,455,50.8,2945,34796.799999999996,11.815551782682512
3032,2023-02-20,14,Mexican,Chicken Torta,11.95,379,50.8,2945,34796.799999999996,11.815551782682512
3032,2023-02-20,14,Mexican,Chicken Torta,11.95,379,50.8,2945,34796.799999999996,11.815551782682512
3032,2023-02-20,14,Mexican,Steak Torta,13.95,489,50.8,2945,34796.799999999996,11.815551782682512
3033,2023-02-20,14,Asian,Pork Ramen,17.95,360,17.95,3470,46720.65,13.464164265129684
3034,2023-02-20,14,Italian,Spaghetti,14.5,367,30.5,2948,49462.7,16.7783921302578
3034,2023-02-20,14,American,French Fries,7.0,571,30.5,2734,28237.75,10.3283650329188
3034,2023-02-20,14,Asian,Potstickers,9.0,205,30.5,3470,46720.65,13.464164265129684
3035,2023-02-20,15,Asian,Orange Chicken,16.5,456,32.0,3470,46720.65,13.464164265129684
3035,2023-02-20,15,Italian,Cheese Lasagna,15.5,207,32.0,2948,49462.7,16.7783921302578
3036,2023-02-20,15,Mexican,Steak Tacos,13.95,214,24.45,2945,34796.799999999996,11.815551782682512
3036,2023-02-20,15,American,Veggie Burger,10.5,238,24.45,2734,28237.75,10.3283650329188
3037,2023-02-20,15,American,Hamburger,12.95,622,30.9,2734,28237.75,10.3283650329188
3037,2023-02-20,15,Asian,Korean Beef Bowl,17.95,588,30.9,3470,46720.65,13.464164265129684
3038,2023-02-20,15,American,Veggie Burger,10.5,238,15.5,2734,28237.75,10.3283650329188
3038,2023-02-20,15,Asian,Edamame,5.0,620,15.5,3470,46720.65,13.464164265129684
3039,2023-02-20,15,Asian,Tofu Pad Thai,14.5,562,30.0,3470,46720.65,13.464164265129684
3039,2023-02-20,15,Italian,Mushroom Ravioli,15.5,359,30.0,2948,49462.7,16.7783921302578
3040,2023-02-20,16,Asian,Salmon Roll,14.95,324,23.95,3470,46720.65,13.464164265129684
3040,2023-02-20,16,Asian,Potstickers,9.0,205,23.95,3470,46720.65,13.464164265129684
3041,2023-02-20,16,American,Hamburger,12.95,622,35.45,2734,28237.75,10.3283650329188
3041,2023-02-20,16,American,Veggie Burger,10.5,238,35.45,2734,28237.75,10.3283650329188
3041,2023-02-20,16,Asian,Edamame,5.0,620,35.45,3470,46720.65,13.464164265129684
3041,2023-02-20,16,Mexican,Chips & Salsa,7.0,461,35.45,2945,34796.799999999996,11.815551782682512
3042,2023-02-20,16,Mexican,Chicken Burrito,12.95,455,47.4,2945,34796.799999999996,11.815551782682512
3042,2023-02-20,16,Italian,Mushroom Ravioli,15.5,359,47.4,2948,49462.7,16.7783921302578
3042,2023-02-20,16,Asian,California Roll,11.95,355,47.4,3470,46720.65,13.464164265129684
3042,2023-02-20,16,American,French Fries,7.0,571,47.4,2734,28237.75,10.3283650329188
3043,2023-02-20,16,American,Cheeseburger,13.95,583,31.9,2734,28237.75,10.3283650329188
3043,2023-02-20,16,Asian,Korean Beef Bowl,17.95,588,31.9,3470,46720.65,13.464164265129684
3044,2023-02-20,17,American,Cheeseburger,13.95,583,13.95,2734,28237.75,10.3283650329188
3045,2023-02-20,17,American,Cheeseburger,13.95,583,18.95,2734,28237.75,10.3283650329188
3045,2023-02-20,17,Asian,Edamame,5.0,620,18.95,3470,46720.65,13.464164265129684
3046,2023-02-20,17,Italian,Eggplant Parmesan,16.95,420,16.95,2948,49462.7,16.7783921302578
3047,2023-02-20,17,American,Hamburger,12.95,622,50.849999999999994,2734,28237.75,10.3283650329188
3047,2023-02-20,17,Mexican,Steak Tacos,13.95,214,50.849999999999994,2945,34796.799999999996,11.815551782682512
3047,2023-02-20,17,Mexican,Chips & Salsa,7.0,461,50.849999999999994,2945,34796.799999999996,11.815551782682512
3047,2023-02-20,17,Italian,Eggplant Parmesan,16.95,420,50.849999999999994,2948,49462.7,16.7783921302578
3048,2023-02-20,17,Asian,Edamame,5.0,620,24.5,3470,46720.65,13.464164265129684
3048,2023-02-20,17,Mexican,Cheese Quesadillas,10.5,233,24.5,2945,34796.799999999996,11.815551782682512
3048,2023-02-20,17,Asian,Potstickers,9.0,205,24.5,3470,46720.65,13.464164265129684
3049,2023-02-20,17,Mexican,Steak Burrito,14.95,354,14.95,2945,34796.799999999996,11.815551782682512
3050,2023-02-20,17,American,Cheeseburger,13.95,583,38.849999999999994,2734,28237.75,10.3283650329188
3050,2023-02-20,17,Mexican,Chicken Burrito,12.95,455,38.849999999999994,2945,34796.799999999996,11.815551782682512
3050,2023-02-20,17,Mexican,Chicken Torta,11.95,379,38.849999999999994,2945,34796.799999999996,11.815551782682512
3051,2023-02-20,17,Asian,Edamame,5.0,620,18.95,3470,46720.65,13.464164265129684
3051,2023-02-20,17,Mexican,Steak Torta,13.95,489,18.95,2945,34796.799999999996,11.815551782682512
3052,2023-02-20,17,Italian,Eggplant Parmesan,16.95,420,16.95,2948,49462.7,16.7783921302578
3053,2023-02-20,17,Mexican,Chicken Tacos,11.95,123,58.9,2945,34796.799999999996,11.815551782682512
3053,2023-02-20,17,Italian,Spaghetti,14.5,367,58.9,2948,49462.7,16.7783921302578
3053,2023-02-20,17,Italian,Cheese Lasagna,15.5,207,58.9,2948,49462.7,16.7783921302578
3053,2023-02-20,17,Italian,Eggplant Parmesan,16.95,420,58.9,2948,49462.7,16.7783921302578
3054,2023-02-20,18,American,Veggie Burger,10.5,238,25.0,2734,28237.75,10.3283650329188
3054,2023-02-20,18,Italian,Fettuccine Alfredo,14.5,249,25.0,2948,49462.7,16.7783921302578
3055,2023-02-20,18,Italian,Mushroom Ravioli,15.5,359,45.4,2948,49462.7,16.7783921302578
3055,2023-02-20,18,Asian,California Roll,11.95,355,45.4,3470,46720.65,13.464164265129684
3055,2023-02-20,18,Italian,Chicken Parmesan,17.95,364,45.4,2948,49462.7,16.7783921302578
3056,2023-02-20,19,Mexican,Chips & Guacamole,9.0,237,9.0,2945,34796.799999999996,11.815551782682512
3057,2023-02-20,19,Italian,Meat Lasagna,17.95,273,17.95,2948,49462.7,16.7783921302578
3058,2023-02-20,19,Italian,Spaghetti & Meatballs,17.95,470,46.4,2948,49462.7,16.7783921302578
3058,2023-02-20,19,Asian,Korean Beef Bowl,17.95,588,46.4,3470,46720.65,13.464164265129684
3058,2023-02-20,19,Mexican,Cheese Quesadillas,10.5,233,46.4,2945,34796.799999999996,11.815551782682512
3059,2023-02-20,19,Asian,Orange Chicken,16.5,456,30.45,3470,46720.65,13.464164265129684
3059,2023-02-20,19,American,Cheeseburger,13.95,583,30.45,2734,28237.75,10.3283650329188
3060,2023-02-20,19,American,Cheeseburger,13.95,583,18.95,2734,28237.75,10.3283650329188
3060,2023-02-20,19,Asian,Edamame,5.0,620,18.95,3470,46720.65,13.464164265129684
3061,2023-02-20,19,American,Cheeseburger,13.95,583,31.9,2734,28237.75,10.3283650329188
3061,2023-02-20,19,Italian,Chicken Parmesan,17.95,364,31.9,2948,49462.7,16.7783921302578
3062,2023-02-20,19,Italian,Shrimp Scampi,19.95,239,19.95,2948,49462.7,16.7783921302578
3063,2023-02-20,20,Italian,Spaghetti & Meatballs,17.95,470,50.4,2948,49462.7,16.7783921302578
3063,2023-02-20,20,Italian,Cheese Lasagna,15.5,207,50.4,2948,49462.7,16.7783921302578
3063,2023-02-20,20,Italian,Eggplant Parmesan,16.95,420,50.4,2948,49462.7,16.7783921302578
3064,2023-02-20,20,Mexican,Chicken Torta,11.95,379,11.95,2945,34796.799999999996,11.815551782682512
3065,2023-02-20,20,American,Cheeseburger,13.95,583,37.9,2734,28237.75,10.3283650329188
3065,2023-02-20,20,Mexican,Steak Burrito,14.95,354,37.9,2945,34796.799999999996,11.815551782682512
3065,2023-02-20,20,Mexican,Chips & Guacamole,9.0,237,37.9,2945,34796.799999999996,11.815551782682512
3066,2023-02-20,20,American,Hot Dog,9.0,257,23.95,2734,28237.75,10.3283650329188
3066,2023-02-20,20,Asian,Salmon Roll,14.95,324,23.95,3470,46720.65,13.464164265129684
3067,2023-02-20,20,American,Cheeseburger,13.95,583,45.45,2734,28237.75,10.3283650329188
3067,2023-02-20,20,Italian,Cheese Lasagna,15.5,207,45.45,2948,49462.7,16.7783921302578
3067,2023-02-20,20,American,Mac & Cheese,7.0,463,45.45,2734,28237.75,10.3283650329188
3067,2023-02-20,20,Mexican,Chips & Guacamole,9.0,237,45.45,2945,34796.799999999996,11.815551782682512
3068,2023-02-20,20,Asian,Tofu Pad Thai,14.5,562,14.5,3470,46720.65,13.464164265129684
3069,2023-02-20,20,Asian,Pork Ramen,17.95,360,22.95,3470,46720.65,13.464164265129684
3069,2023-02-20,20,Asian,Edamame,5.0,620,22.95,3470,46720.65,13.464164265129684
3070,2023-02-20,21,Asian,Edamame,5.0,620,5.0,3470,46720.65,13.464164265129684
3071,2023-02-20,21,Asian,Tofu Pad Thai,14.5,562,52.4,3470,46720.65,13.464164265129684
3071,2023-02-20,21,Asian,Korean Beef Bowl,17.95,588,52.4,3470,46720.65,13.464164265129684
3071,2023-02-20,21,Asian,Edamame,5.0,620,52.4,3470,46720.65,13.464164265129684
3071,2023-02-20,21,Mexican,Steak Burrito,14.95,354,52.4,2945,34796.799999999996,11.815551782682512
3072,2023-02-20,21,Asian,Tofu Pad Thai,14.5,562,55.95,3470,46720.65,13.464164265129684
3072,2023-02-20,21,Asian,Tofu Pad Thai,14.5,562,55.95,3470,46720.65,13.464164265129684
3072,2023-02-20,21,Italian,Shrimp Scampi,19.95,239,55.95,2948,49462.7,16.7783921302578
3072,2023-02-20,21,American,French Fries,7.0,571,55.95,2734,28237.75,10.3283650329188
3073,2023-02-20,21,Italian,Spaghetti & Meatballs,17.95,470,17.95,2948,49462.7,16.7783921302578
3074,2023-02-20,21,American,Hamburger,12.95,622,26.9,2734,28237.75,10.3283650329188
3074,2023-02-20,21,American,Cheeseburger,13.95,583,26.9,2734,28237.75,10.3283650329188
3075,2023-02-20,22,Mexican,Steak Tacos,13.95,214,42.4,2945,34796.799999999996,11.815551782682512
3075,2023-02-20,22,Mexican,Chicken Burrito,12.95,455,42.4,2945,34796.799999999996,11.815551782682512
3075,2023-02-20,22,Italian,Cheese Lasagna,15.5,207,42.4,2948,49462.7,16.7783921302578
3076,2023-02-20,22,Italian,Spaghetti & Meatballs,17.95,470,48.849999999999994,2948,49462.7,16.7783921302578
3076,2023-02-20,22,Asian,Pork Ramen,17.95,360,48.849999999999994,3470,46720.65,13.464164265129684
3076,2023-02-20,22,Mexican,Chicken Burrito,12.95,455,48.849999999999994,2945,34796.799999999996,11.815551782682512
3077,2023-02-20,22,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
3078,2023-02-21,11,Italian,Cheese Lasagna,15.5,207,15.5,2948,49462.7,16.7783921302578
3079,2023-02-21,12,Asian,Orange Chicken,16.5,456,16.5,3470,46720.65,13.464164265129684
3080,2023-02-21,12,Asian,Orange Chicken,16.5,456,40.45,3470,46720.65,13.464164265129684
3080,2023-02-21,12,Asian,California Roll,11.95,355,40.45,3470,46720.65,13.464164265129684
3080,2023-02-21,12,Asian,Edamame,5.0,620,40.45,3470,46720.65,13.464164265129684
3080,2023-02-21,12,American,Mac & Cheese,7.0,463,40.45,2734,28237.75,10.3283650329188
3081,2023-02-21,12,Asian,California Roll,11.95,355,11.95,3470,46720.65,13.464164265129684
3082,2023-02-21,12,American,Hamburger,12.95,622,108.69999999999999,2734,28237.75,10.3283650329188
3082,2023-02-21,12,American,Hamburger,12.95,622,108.69999999999999,2734,28237.75,10.3283650329188
3082,2023-02-21,12,Mexican,Steak Tacos,13.95,214,108.69999999999999,2945,34796.799999999996,11.815551782682512
3082,2023-02-21,12,Asian,Korean Beef Bowl,17.95,588,108.69999999999999,3470,46720.65,13.464164265129684
3082,2023-02-21,12,Italian,Meat Lasagna,17.95,273,108.69999999999999,2948,49462.7,16.7783921302578
3082,2023-02-21,12,Asian,California Roll,11.95,355,108.69999999999999,3470,46720.65,13.464164265129684
3082,2023-02-21,12,American,Mac & Cheese,7.0,463,108.69999999999999,2734,28237.75,10.3283650329188
3082,2023-02-21,12,Mexican,Chips & Salsa,7.0,461,108.69999999999999,2945,34796.799999999996,11.815551782682512
3082,2023-02-21,12,American,French Fries,7.0,571,108.69999999999999,2734,28237.75,10.3283650329188
3083,2023-02-21,12,Italian,Spaghetti,14.5,367,50.4,2948,49462.7,16.7783921302578
3083,2023-02-21,12,Italian,Spaghetti & Meatballs,17.95,470,50.4,2948,49462.7,16.7783921302578
3083,2023-02-21,12,Italian,Spaghetti & Meatballs,17.95,470,50.4,2948,49462.7,16.7783921302578
3084,2023-02-21,12,American,Cheeseburger,13.95,583,31.9,2734,28237.75,10.3283650329188
3084,2023-02-21,12,Italian,Meat Lasagna,17.95,273,31.9,2948,49462.7,16.7783921302578
3085,2023-02-21,12,Asian,Salmon Roll,14.95,324,14.95,3470,46720.65,13.464164265129684
3086,2023-02-21,12,Italian,Cheese Lasagna,15.5,207,15.5,2948,49462.7,16.7783921302578
3087,2023-02-21,12,Asian,Tofu Pad Thai,14.5,562,29.0,3470,46720.65,13.464164265129684
3087,2023-02-21,12,Italian,Fettuccine Alfredo,14.5,249,29.0,2948,49462.7,16.7783921302578
3088,2023-02-21,13,Mexican,Cheese Quesadillas,10.5,233,19.5,2945,34796.799999999996,11.815551782682512
3088,2023-02-21,13,Asian,Potstickers,9.0,205,19.5,3470,46720.65,13.464164265129684
3089,2023-02-21,13,Asian,Orange Chicken,16.5,456,32.5,3470,46720.65,13.464164265129684
3089,2023-02-21,13,American,French Fries,7.0,571,32.5,2734,28237.75,10.3283650329188
3089,2023-02-21,13,Asian,Potstickers,9.0,205,32.5,3470,46720.65,13.464164265129684
3090,2023-02-21,14,Asian,Tofu Pad Thai,14.5,562,58.9,3470,46720.65,13.464164265129684
3090,2023-02-21,14,Italian,Spaghetti,14.5,367,58.9,2948,49462.7,16.7783921302578
3090,2023-02-21,14,Asian,Korean Beef Bowl,17.95,588,58.9,3470,46720.65,13.464164265129684
3090,2023-02-21,14,Asian,California Roll,11.95,355,58.9,3470,46720.65,13.464164265129684
3091,2023-02-21,14,Italian,Shrimp Scampi,19.95,239,26.95,2948,49462.7,16.7783921302578
3091,2023-02-21,14,American,French Fries,7.0,571,26.95,2734,28237.75,10.3283650329188
3092,2023-02-21,14,Italian,Fettuccine Alfredo,14.5,249,39.45,2948,49462.7,16.7783921302578
3092,2023-02-21,14,Italian,Meat Lasagna,17.95,273,39.45,2948,49462.7,16.7783921302578
3092,2023-02-21,14,American,Mac & Cheese,7.0,463,39.45,2734,28237.75,10.3283650329188
3093,2023-02-21,15,Asian,Korean Beef Bowl,17.95,588,17.95,3470,46720.65,13.464164265129684
3094,2023-02-21,15,Asian,Orange Chicken,16.5,456,16.5,3470,46720.65,13.464164265129684
3095,2023-02-21,15,American,Hamburger,12.95,622,81.3,2734,28237.75,10.3283650329188
3095,2023-02-21,15,Mexican,Chicken Tacos,11.95,123,81.3,2945,34796.799999999996,11.815551782682512
3095,2023-02-21,15,American,Veggie Burger,10.5,238,81.3,2734,28237.75,10.3283650329188
3095,2023-02-21,15,Italian,Spaghetti & Meatballs,17.95,470,81.3,2948,49462.7,16.7783921302578
3095,2023-02-21,15,Mexican,Steak Torta,13.95,489,81.3,2945,34796.799999999996,11.815551782682512
3095,2023-02-21,15,American,French Fries,7.0,571,81.3,2734,28237.75,10.3283650329188
3095,2023-02-21,15,American,French Fries,7.0,571,81.3,2734,28237.75,10.3283650329188
3096,2023-02-21,15,Italian,Spaghetti & Meatballs,17.95,470,33.45,2948,49462.7,16.7783921302578
3096,2023-02-21,15,Italian,Cheese Lasagna,15.5,207,33.45,2948,49462.7,16.7783921302578
3097,2023-02-21,15,American,Hamburger,12.95,622,36.849999999999994,2734,28237.75,10.3283650329188
3097,2023-02-21,15,Mexican,Chicken Tacos,11.95,123,36.849999999999994,2945,34796.799999999996,11.815551782682512
3097,2023-02-21,15,Mexican,Chicken Torta,11.95,379,36.849999999999994,2945,34796.799999999996,11.815551782682512
3098,2023-02-21,15,Italian,Meat Lasagna,17.95,273,24.95,2948,49462.7,16.7783921302578
3098,2023-02-21,15,Mexican,Chips & Salsa,7.0,461,24.95,2945,34796.799999999996,11.815551782682512
3099,2023-02-21,15,Italian,Meat Lasagna,17.95,273,17.95,2948,49462.7,16.7783921302578
3100,2023-02-21,15,Asian,Potstickers,9.0,205,9.0,3470,46720.65,13.464164265129684
3101,2023-02-21,16,Asian,Orange Chicken,16.5,456,55.4,3470,46720.65,13.464164265129684
3101,2023-02-21,16,Mexican,Steak Tacos,13.95,214,55.4,2945,34796.799999999996,11.815551782682512
3101,2023-02-21,16,Italian,Spaghetti & Meatballs,17.95,470,55.4,2948,49462.7,16.7783921302578
3101,2023-02-21,16,Mexican,Chips & Salsa,7.0,461,55.4,2945,34796.799999999996,11.815551782682512
3102,2023-02-21,16,Asian,Orange Chicken,16.5,456,50.95,3470,46720.65,13.464164265129684
3102,2023-02-21,16,Asian,Tofu Pad Thai,14.5,562,50.95,3470,46720.65,13.464164265129684
3102,2023-02-21,16,Italian,Shrimp Scampi,19.95,239,50.95,2948,49462.7,16.7783921302578
3103,2023-02-21,16,American,Hamburger,12.95,622,12.95,2734,28237.75,10.3283650329188
3104,2023-02-21,16,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
3105,2023-02-21,16,Asian,Orange Chicken,16.5,456,52.4,3470,46720.65,13.464164265129684
3105,2023-02-21,16,Italian,Spaghetti & Meatballs,17.95,470,52.4,2948,49462.7,16.7783921302578
3105,2023-02-21,16,Italian,Meat Lasagna,17.95,273,52.4,2948,49462.7,16.7783921302578
3106,2023-02-21,17,Mexican,Chicken Burrito,12.95,455,12.95,2945,34796.799999999996,11.815551782682512
3107,2023-02-21,17,Mexican,Steak Torta,13.95,489,20.95,2945,34796.799999999996,11.815551782682512
3107,2023-02-21,17,American,Mac & Cheese,7.0,463,20.95,2734,28237.75,10.3283650329188
3108,2023-02-21,17,American,Hamburger,12.95,622,41.9,2734,28237.75,10.3283650329188
3108,2023-02-21,17,Asian,Salmon Roll,14.95,324,41.9,3470,46720.65,13.464164265129684
3108,2023-02-21,17,Mexican,Chips & Salsa,7.0,461,41.9,2945,34796.799999999996,11.815551782682512
3108,2023-02-21,17,American,French Fries,7.0,571,41.9,2734,28237.75,10.3283650329188
3109,2023-02-21,17,American,Cheeseburger,13.95,583,48.849999999999994,2734,28237.75,10.3283650329188
3109,2023-02-21,17,Italian,Spaghetti & Meatballs,17.95,470,48.849999999999994,2948,49462.7,16.7783921302578
3109,2023-02-21,17,Italian,Eggplant Parmesan,16.95,420,48.849999999999994,2948,49462.7,16.7783921302578
3110,2023-02-21,17,Asian,Tofu Pad Thai,14.5,562,14.5,3470,46720.65,13.464164265129684
3111,2023-02-21,18,Mexican,Steak Tacos,13.95,214,20.95,2945,34796.799999999996,11.815551782682512
3111,2023-02-21,18,American,French Fries,7.0,571,20.95,2734,28237.75,10.3283650329188
3112,2023-02-21,18,Mexican,Chicken Tacos,11.95,123,64.8,2945,34796.799999999996,11.815551782682512
3112,2023-02-21,18,Italian,Spaghetti & Meatballs,17.95,470,64.8,2948,49462.7,16.7783921302578
3112,2023-02-21,18,Italian,Meat Lasagna,17.95,273,64.8,2948,49462.7,16.7783921302578
3112,2023-02-21,18,Italian,Eggplant Parmesan,16.95,420,64.8,2948,49462.7,16.7783921302578
3113,2023-02-21,18,Mexican,Steak Tacos,13.95,214,28.45,2945,34796.799999999996,11.815551782682512
3113,2023-02-21,18,Asian,Tofu Pad Thai,14.5,562,28.45,3470,46720.65,13.464164265129684
3114,2023-02-21,18,American,Cheeseburger,13.95,583,13.95,2734,28237.75,10.3283650329188
3115,2023-02-21,18,Italian,Eggplant Parmesan,16.95,420,16.95,2948,49462.7,16.7783921302578
3116,2023-02-21,18,Italian,Spaghetti,14.5,367,32.45,2948,49462.7,16.7783921302578
3116,2023-02-21,18,Asian,Pork Ramen,17.95,360,32.45,3470,46720.65,13.464164265129684
3117,2023-02-21,18,Asian,Edamame,5.0,620,5.0,3470,46720.65,13.464164265129684
3118,2023-02-21,19,Mexican,Steak Tacos,13.95,214,28.9,2945,34796.799999999996,11.815551782682512
3118,2023-02-21,19,Mexican,Steak Burrito,14.95,354,28.9,2945,34796.799999999996,11.815551782682512
